Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2630","Coffee and products","2019","2019","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2630","Coffee and products","2019","2019","1000 t","4","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2630","Coffee and products","2019","2019","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2630","Coffee and products","2019","2019","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2630","Coffee and products","2019","2019","1000 t","10","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2630","Coffee and products","2019","2019","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2630","Coffee and products","2019","2019","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2630","Coffee and products","2019","2019","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2630","Coffee and products","2019","2019","1000 t","10","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2019","2019","kg/cap","0.89","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2630","Coffee and products","2019","2019","kcal/cap/d","0.72","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2630","Coffee and products","2019","2019","million Kcal","2929.4","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2630","Coffee and products","2019","2019","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2630","Coffee and products","2019","2019","t","107.6","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2630","Coffee and products","2019","2019","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2630","Coffee and products","2019","2019","t","112.47","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2633","Cocoa Beans and products","2010","2010","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2633","Cocoa Beans and products","2010","2010","1000 t","5","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2633","Cocoa Beans and products","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2633","Cocoa Beans and products","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2633","Cocoa Beans and products","2010","2010","1000 t","6","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2633","Cocoa Beans and products","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5131","Processing","S2633","Cocoa Beans and products","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2633","Cocoa Beans and products","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2633","Cocoa Beans and products","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2633","Cocoa Beans and products","2010","2010","1000 t","6","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2633","Cocoa Beans and products","2010","2010","kg/cap","0.55","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2633","Cocoa Beans and products","2010","2010","kcal/cap/d","4.65","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2633","Cocoa Beans and products","2010","2010","million Kcal","19164.81","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2633","Cocoa Beans and products","2010","2010","g/cap/d","0.15","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2633","Cocoa Beans and products","2010","2010","t","602.04","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2633","Cocoa Beans and products","2010","2010","g/cap/d","0.24","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2633","Cocoa Beans and products","2010","2010","t","998.52","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2633","Cocoa Beans and products","2011","2011","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2633","Cocoa Beans and products","2011","2011","1000 t","3","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2633","Cocoa Beans and products","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2633","Cocoa Beans and products","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2633","Cocoa Beans and products","2011","2011","1000 t","4","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2633","Cocoa Beans and products","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5131","Processing","S2633","Cocoa Beans and products","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2633","Cocoa Beans and products","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2633","Cocoa Beans and products","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2633","Cocoa Beans and products","2011","2011","1000 t","4","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2633","Cocoa Beans and products","2011","2011","kg/cap","0.33","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2633","Cocoa Beans and products","2011","2011","kcal/cap/d","2.51","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2633","Cocoa Beans and products","2011","2011","million Kcal","10373.1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2633","Cocoa Beans and products","2011","2011","g/cap/d","0.09","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2633","Cocoa Beans and products","2011","2011","t","358.26","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2633","Cocoa Beans and products","2011","2011","g/cap/d","0.13","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2633","Cocoa Beans and products","2011","2011","t","530.13","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2633","Cocoa Beans and products","2012","2012","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2633","Cocoa Beans and products","2012","2012","1000 t","5","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2633","Cocoa Beans and products","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2633","Cocoa Beans and products","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2633","Cocoa Beans and products","2012","2012","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2633","Cocoa Beans and products","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5131","Processing","S2633","Cocoa Beans and products","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2633","Cocoa Beans and products","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2633","Cocoa Beans and products","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2633","Cocoa Beans and products","2012","2012","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2633","Cocoa Beans and products","2012","2012","kg/cap","0.58","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2633","Cocoa Beans and products","2012","2012","kcal/cap/d","3.7","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2633","Cocoa Beans and products","2012","2012","million Kcal","15275.92","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2633","Cocoa Beans and products","2012","2012","g/cap/d","0.15","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2633","Cocoa Beans and products","2012","2012","t","608.71","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2633","Cocoa Beans and products","2012","2012","g/cap/d","0.18","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2633","Cocoa Beans and products","2012","2012","t","754.82","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2633","Cocoa Beans and products","2013","2013","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2633","Cocoa Beans and products","2013","2013","1000 t","5","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2633","Cocoa Beans and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2633","Cocoa Beans and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2633","Cocoa Beans and products","2013","2013","1000 t","6","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2633","Cocoa Beans and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5131","Processing","S2633","Cocoa Beans and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2633","Cocoa Beans and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2633","Cocoa Beans and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2633","Cocoa Beans and products","2013","2013","1000 t","6","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2633","Cocoa Beans and products","2013","2013","kg/cap","0.52","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2633","Cocoa Beans and products","2013","2013","kcal/cap/d","3.29","E","Estimated value",""
